WT #1 (1) Area	WT #1 (2) Area	KO #1 (3) Area	KO #1 (4) Area	WT #2 (5) Area	WT #2 (6) Area	KO #2 (7) Area	KO #2 (8) Area	MIXC57 #3 (9) Area	MIXC57 #3 (10) Area	MIXKO #3 (11) Area	MIXKO #3 (12) Area	C: Student's T-test Significant KO #1 Female_WT #1 Female	N: Log2 (KO #1 Female/WT #1 Female)	N: -Log p-value (KO #1 Female/WT #1 Female)	N: Log2 (KO #2 Male/WT #2 Male)	N: -Log p-value (KO #2 Male/WT #2 Male)	N: Log2 (MIXKO/MIXWT)	N: -Log p-value (MIXKO/MIXWT)	T: Protein Group	T: Protein ID	T: Accession	T: Significance	T: Coverage (%)	T: #Peptides	T: #Unique	T: PTM	T: Avg. Mass	T: Description
21,68	21,5545	19,5564	22,4041	22,1519	22,4501	21,7223	21,9566	21,6409	21,1946	22,2361	22,48		-0,63705	0,155752	-0,461532	0,868576	0,940311	1,18062	376	728	Q9Z204|HNRPC_MOUSE	1,66	16	5	5	Oxidation (M)	34385	Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Mus musculus OX=10090 GN=Hnrnpc PE=1 SV=1
19,9882	12,7607	15,2137	18,7796	19,5507	18,5988	19,0532	19,3386	18,8423	19,692	18,9112	18,9054		0,622203	0,049897	0,121185	0,0808894	-0,358856	0,312257	765	2035	Q9DCG9|TR112_MOUSE	1,66	38	2	2	Carbamidomethylation	14141	Multifunctional methyltransferase subunit TRM112-like protein OS=Mus musculus OX=10090 GN=Trmt112 PE=1 SV=1
19,2279	19,3034	18,3012	18,724	18,9658	18,4375	15,8942	18,4456	16,196	18,4496	18,3667	18,9882		-0,753052	1,13913	-1,53176	0,442861	1,35459	0,436325	901	2828	tr|A0A1W2P7X0|A0A1W2P7X0_MOUSE	1,65	16	1	1		6437	Costars family protein ABRACL (Fragment) OS=Mus musculus OX=10090 GN=Abracl PE=1 SV=1
19,2279	19,3034	18,3012	18,724	18,9658	18,4375	15,8942	18,4456	15,8727	18,4496	18,3667	18,9882		-0,753052	1,13913	-1,53176	0,442861	1,51627	0,430534	901	2829	tr|E9QMV2|E9QMV2_MOUSE	1,65	11	1	1		9058	Costars family protein ABRACL OS=Mus musculus OX=10090 GN=Abracl PE=1 SV=1
19,2279	19,3034	18,3012	18,724	18,9658	18,4375	15,8942	18,4456	15,9877	18,4496	18,3667	18,9882		-0,753052	1,13913	-1,53176	0,442861	1,45877	0,432483	901	2830	Q4KML4|ABRAL_MOUSE	1,65	11	1	1		9030	Costars family protein ABRACL OS=Mus musculus OX=10090 GN=Abracl PE=1 SV=1
22,1047	21,502	21,6497	22,1519	22,538	22,4651	21,9847	22,0493	21,9352	22,4923	22,0854	22,5165		0,097414	0,0824731	-0,4846	2,00242	0,0872259	0,0822225	298	1162	Q8VDM4|PSMD2_MOUSE	1,65	4	3	3		100203	26S proteasome non-ATPase regulatory subunit 2 OS=Mus musculus OX=10090 GN=Psmd2 PE=1 SV=1
21,5356	21,7223	21,7553	20,6971	21,1269	21,1642	21,0821	20,1079	21,3857	21,3101	21,0426	21,6409		-0,402781	0,274382	-0,550563	0,424854	-0,00618172	0,00634154	495	722	P23116|EIF3A_MOUSE	1,65	5	7	7		161936	Eukaryotic translation initiation factor 3 subunit A OS=Mus musculus OX=10090 GN=Eif3a PE=1 SV=5
14,6883	17,7667	16,9882	14,7987	16,2137	17,624	15,3198	15,2659	13,3223	17,2419	14,4956	16,0554		-0,334054	0,0575412	-1,62599	0,830563	-0,00663424	0,000966968	1034	3103	tr|A0A1B0GT75|A0A1B0GT75_MOUSE	1,62	6	1	1		18311	Charged multivesicular body protein 2A OS=Mus musculus OX=10090 GN=Chmp2a PE=1 SV=1
14,6883	17,7667	16,9882	14,7987	16,2137	17,624	15,3198	15,2659	15,6255	17,2419	14,4956	16,0554		-0,334054	0,0575412	-1,62599	0,830563	-1,15822	0,386363	1034	3104	tr|A0A1B0GR63|A0A1B0GR63_MOUSE	1,62	6	1	1		19424	Charged multivesicular body protein 2A OS=Mus musculus OX=10090 GN=Chmp2a PE=1 SV=1
14,6883	17,7667	16,9882	14,7987	16,2137	17,624	15,3198	15,2659	15,2097	17,2419	14,4956	16,0554		-0,334054	0,0575412	-1,62599	0,830563	-0,950325	0,271299	1034	3105	Q9DB34|CHM2A_MOUSE	1,62	5	1	1		25134	Charged multivesicular body protein 2a OS=Mus musculus OX=10090 GN=Chmp2a PE=1 SV=1
15,5447	16,5296	16,6662	17,0426	18,6523	16,92	15,9792	17,4496	16,9545	16,3163	16,7731	17,1155		0,817275	0,583031	-1,07171	0,351555	0,30896	0,315672	1153	3881	Q8VI47|MRP2_MOUSE	1,62	1	1	1		173670	ATP-binding cassette sub-family C member 2 OS=Mus musculus OX=10090 GN=Abcc2 PE=1 SV=2
26,4676	26,1757	21,6671	26,604	25,0609	26,2696	25,8167	24,9316	26,1332	26,1776	26,1927	24,5045		-2,18612	0,327979	-0,291133	0,133708	-0,806809	0,356369	460	1101	P07146|TRY2_MOUSE	1,62	17	5	1	"Carbamidomethylation;Deamidation (NQ);Oxidation (M)"	26204	Anionic trypsin-2 OS=Mus musculus OX=10090 GN=Prss2 PE=1 SV=1
19,0664	17,0638	17,7667	16,1694	17,5127	17,5731	16,2859	16,5716	17,5204	18,1155	17,3056	17,4815		-1,0971	0,317013	-1,11413	1,77604	-0,424394	0,515966	974	2927	tr|F6QC68|F6QC68_MOUSE	1,62	6	1	1		16803	V-ral simian leukemia viral oncogene B (Fragment) OS=Mus musculus OX=10090 GN=Ralb PE=1 SV=2
19,0664	17,0638	17,7667	16,1694	17,5127	17,5731	16,2859	16,5716	17,5204	18,1155	17,3056	17,4815		-1,0971	0,317013	-1,11413	1,77604	-0,424394	0,515966	974	2928	Q9JIW9|RALB_MOUSE	1,62	4	1	1		23349	Ras-related protein Ral-B OS=Mus musculus OX=10090 GN=Ralb PE=1 SV=1
20,0821	18,5127	16,786	19,2232	19,7422	20,5731	19,7106	19,1079	18,6024	19,0691	19,2877	19,7651		-1,29284	0,331124	-0,748411	0,549522	0,690648	0,758431	748	2150	Q6PIE5|AT1A2_MOUSE	1,61	1	1	1		112217	Sodium/potassium-transporting ATPase subunit alpha-2 OS=Mus musculus OX=10090 GN=Atp1a2 PE=1 SV=1
20,0821	18,5127	16,786	19,2232	19,7422	20,5731	19,7106	19,1079	18,6024	19,0691	19,2877	19,7651		-1,29284	0,331124	-0,748411	0,549522	0,690648	0,758431	748	2151	tr|D3YYN7|D3YYN7_MOUSE	1,61	2	1	1		103586	Sodium/potassium-transporting ATPase subunit alpha OS=Mus musculus OX=10090 GN=Atp1a2 PE=1 SV=1
20,0821	18,5127	16,786	19,2232	19,7422	20,5731	19,7106	19,1079	18,6024	19,0691	19,2877	19,7651		-1,29284	0,331124	-0,748411	0,549522	0,690648	0,758431	748	2224	tr|Q91WH7|Q91WH7_MOUSE	1,61	1	1	1		113037	Sodium/potassium-transporting ATPase subunit alpha OS=Mus musculus OX=10090 GN=Atp4a PE=1 SV=1
20,0821	18,5127	16,786	19,2232	19,7422	20,5731	19,7106	19,1079	18,6024	19,0691	19,2877	19,7651		-1,29284	0,331124	-0,748411	0,549522	0,690648	0,758431	748	2225	Q64436|ATP4A_MOUSE	1,61	1	1	1		114065	Potassium-transporting ATPase alpha chain 1 OS=Mus musculus OX=10090 GN=Atp4a PE=1 SV=4
20,0821	18,5127	16,786	19,2232	19,7422	20,5731	19,7106	19,1079	18,6024	19,0691	19,2877	19,7651		-1,29284	0,331124	-0,748411	0,549522	0,690648	0,758431	748	2230	tr|A0A0G2JGX4|A0A0G2JGX4_MOUSE	1,61	1	1	1		112988	Sodium/potassium-transporting ATPase subunit alpha OS=Mus musculus OX=10090 GN=Atp1a3 PE=1 SV=1
20,0821	18,5127	16,786	19,2232	19,7422	20,5731	19,7106	19,1079	18,6024	19,0691	19,2877	19,7651		-1,29284	0,331124	-0,748411	0,549522	0,690648	0,758431	748	2258	Q6PIC6|AT1A3_MOUSE	1,61	1	1	1		111691	Sodium/potassium-transporting ATPase subunit alpha-3 OS=Mus musculus OX=10090 GN=Atp1a3 PE=1 SV=1
20,0821	18,5127	16,786	19,2232	19,7422	20,5731	19,7106	19,1079	18,6024	19,0691	19,2877	19,7651		-1,29284	0,331124	-0,748411	0,549522	0,690648	0,758431	748	2259	tr|Q8VCE0|Q8VCE0_MOUSE	1,61	1	1	1		115969	Sodium/potassium-transporting ATPase subunit alpha OS=Mus musculus OX=10090 GN=Atp1a3 PE=1 SV=1
20,0821	18,5127	16,786	19,2232	19,7422	20,5731	19,7106	19,1079	18,6024	19,0691	19,2877	19,7651		-1,29284	0,331124	-0,748411	0,549522	0,690648	0,758431	748	2311	Q8VDN2|AT1A1_MOUSE	1,61	1	1	1		112982	Sodium/potassium-transporting ATPase subunit alpha-1 OS=Mus musculus OX=10090 GN=Atp1a1 PE=1 SV=1
22,0224	21,7389	21,6409	19,8346	20,2535	21,8113	21,1457	20,2535	21,0625	21,6714	21,3101	21,4576		-1,14294	0,471514	-0,33279	0,127026	0,0169001	0,0168785	387	1316	Q6PDM2|SRSF1_MOUSE	1,6	17	4	4		27745	Serine/arginine-rich splicing factor 1 OS=Mus musculus OX=10090 GN=Srsf1 PE=1 SV=3
22,0224	21,7389	21,6409	19,8346	20,2535	21,8113	21,1457	20,2535	21,0625	21,6714	21,3101	21,4576		-1,14294	0,471514	-0,33279	0,127026	0,0169001	0,0168785	387	1317	tr|H7BX95|H7BX95_MOUSE	1,6	17	4	4		28329	Serine/arginine-rich splicing factor 1 OS=Mus musculus OX=10090 GN=Srsf1 PE=1 SV=1
19,6204	18,4576	17,1556	17,8113	16,9545	17,5356	16,208	17,9024	17,4736	18,0102	17,7796	18,4252		-1,55559	0,838395	-0,189841	0,0696731	0,360513	0,317923	896	1945	O35691|PININ_MOUSE	1,6	2	1	1		82436	Pinin OS=Mus musculus OX=10090 GN=Pnn PE=1 SV=4
19,6204	18,4576	17,1556	17,8113	16,9545	17,5356	16,208	17,9024	17,4736	18,0102	17,7796	18,4252		-1,55559	0,838395	-0,189841	0,0696731	0,360513	0,317923	896	1947	tr|Q3TUQ5|Q3TUQ5_MOUSE	1,6	2	1	1		82505	Pinin OS=Mus musculus OX=10090 GN=Pnn PE=1 SV=1
18,3277	21,2361	20,68	20,1206	20,1825	20,6453	14,1752	19,6835	19,9316	15,2674	20,0559	20,3101		0,618411	0,144605	-3,48455	0,475543	2,58351	0,41578	575	950	P08730|K1C13_MOUSE	1,58	11	6	1	Deamidation (NQ)	47754	Keratin  type I cytoskeletal 13 OS=Mus musculus OX=10090 GN=Krt13 PE=1 SV=2
17,6869	16,5849	16,2493	17,7406	18,265	19,3516	18,0372	17,2787	17,4656	18,4736	18,0211	18,1407		-0,14094	0,0490896	-1,15036	0,648428	0,111284	0,072229	664	2055	tr|A0A1B0GRJ9|A0A1B0GRJ9_MOUSE	1,58	2	1	1		106356	Phosphodiesterase OS=Mus musculus OX=10090 GN=Pde2a PE=1 SV=1
17,6869	16,5849	16,2493	17,7406	18,265	19,3516	18,0372	17,2787	17,4656	18,4736	18,0211	18,1407		-0,14094	0,0490896	-1,15036	0,648428	0,111284	0,072229	664	2065	tr|Q5PR72|Q5PR72_MOUSE	1,58	2	1	1		105246	Phosphodiesterase OS=Mus musculus OX=10090 GN=Pde2a PE=1 SV=1
17,6869	16,5849	16,2493	17,7406	18,265	19,3516	18,0372	17,2787	17,4656	18,4736	18,0211	18,1407		-0,14094	0,0490896	-1,15036	0,648428	0,111284	0,072229	664	2066	Q922S4|PDE2A_MOUSE	1,58	2	1	1		105619	cGMP-dependent 3' 5'-cyclic phosphodiesterase OS=Mus musculus OX=10090 GN=Pde2a PE=1 SV=4
17,6869	16,5849	16,2493	17,7406	18,265	19,3516	18,0372	17,2787	17,4656	18,4736	18,0211	18,1407		-0,14094	0,0490896	-1,15036	0,648428	0,111284	0,072229	664	2067	tr|F7D3W5|F7D3W5_MOUSE	1,58	2	1	1		107694	Phosphodiesterase OS=Mus musculus OX=10090 GN=Gm45837 PE=1 SV=1
23,0983	22,3376	22,7735	23,5165	23,5638	23,3778	22,8802	22,5427	22,9134	22,7594	22,0493	23,1961		0,427114	0,295778	-0,759376	1,23101	-0,213721	0,126519	177	371	Q9ERL7|GMFG_MOUSE	1,58	61	11	9	"Carbamidomethylation;Deamidation (NQ);Acetylation (N-term)"	16748	Glia maturation factor gamma OS=Mus musculus OX=10090 GN=Gmfg PE=1 SV=1
17,0882	17,8238	15,508	18,8175	16,0319	19,1482	18,8667	18,5915	17,7796	17,7207	18,9402	16,4004		-0,293176	0,0562045	1,13905	0,265829	-0,079814	0,0197178	975	2553	Q7TNG5|EMAL2_MOUSE	1,58	2	1	1		70734	Echinoderm microtubule-associated protein-like 2 OS=Mus musculus OX=10090 GN=Eml2 PE=1 SV=1
15,1009	17,8238	15,508	18,8175	16,0319	19,1482	18,8667	18,5915	17,7796	17,7207	18,9402	16,4004		0,700457	0,110813	1,13905	0,265829	-0,079814	0,0197178	975	2647	tr|D6RGM3|D6RGM3_MOUSE	1,58	3	1	1		46746	Echinoderm microtubule associated protein like 2 OS=Mus musculus OX=10090 GN=Eml2 PE=1 SV=1
20,0292	19,3794	18,6697	18,185	19,7618	19,8757	19,2113	19,2185	17,4415	18,3667	18,3101	18,6731		-1,27697	1,057	-0,603857	2,05531	0,587522	0,445397	759	2853	tr|A0A2I3BPG9|A0A2I3BPG9_MOUSE	1,57	9	2	2	Carbamidomethylation	12455	Ribosomal protein L36A  pseudogene 1 OS=Mus musculus OX=10090 GN=Rpl36a-ps1 PE=3 SV=1
20,0292	19,3794	18,6697	18,185	19,7618	19,8757	19,2113	19,2185	17,4415	18,3667	18,3101	18,6731		-1,27697	1,057	-0,603857	2,05531	0,587522	0,445397	759	2854	P83882|RL36A_MOUSE	1,57	9	2	2	Carbamidomethylation	12441	Large ribosomal subunit protein eL42 OS=Mus musculus OX=10090 GN=Rpl36a PE=1 SV=2
19,8144	18,6024	19,3495	18,5951	19,5787	19,5146	17,3233	19,2185	19,7764	18,6662	19,3602	18,8545		-0,236094	0,112235	-1,27574	0,507669	-0,113902	0,0609349	770	1449	Q3TW96|UAP1L_MOUSE	1,57	8	3	3	Carbamidomethylation	56614	UDP-N-acetylhexosamine pyrophosphorylase-like protein 1 OS=Mus musculus OX=10090 GN=Uap1l1 PE=1 SV=1
21,4576	20,6886	21,2593	21,5685	22,0122	22,1488	20,9316	21,3484	20,9601	20,895	21,6141	21,5777		0,340755	0,303305	-0,940525	1,29835	0,668346	2,50877	340	1096	Q3UW53|NIBA1_MOUSE	1,56	5	3	3	"Carbamidomethylation;Deamidation (NQ)"	102649	Protein Niban 1 OS=Mus musculus OX=10090 GN=Niban1 PE=1 SV=2
16,9737	18,1704	15,6546	18,4775	15,0575	18,9083	19,1874	18,9112	15,1442	18,6697	18,2787	18,3624		-0,505963	0,111967	2,06641	0,401799	1,41356	0,295125	1149	3630	P10751|ZFP11_MOUSE	1,55	2	1	1	Carbamidomethylation	75605	Zinc finger protein 11 OS=Mus musculus OX=10090 GN=Zfp11 PE=2 SV=2
19,7356	18,4211	19,0532	18,6488	19,4696	20,5165	19,1357	19,9039	20,343	19,5451	20,2764	19,6662		-0,227354	0,112182	-0,473269	0,266126	0,0272627	0,0169855	616	2397	Q8BVF2|PDCL3_MOUSE	1,55	10	1	1	Deamidation (NQ)	27581	Phosducin-like protein 3 OS=Mus musculus OX=10090 GN=Pdcl3 PE=1 SV=1
17,7602	17,5657	17,6937	16,0889	18,9516	18,6347	17,9142	16,417	18,1704	18,1605	18,1704	18,3538		-0,771661	0,356063	-1,62757	0,776615	0,0966301	0,39453	936	2869	P20491|FCERG_MOUSE	1,55	10	1	1		9652	High affinity immunoglobulin epsilon receptor subunit gamma OS=Mus musculus OX=10090 GN=Fcer1g PE=1 SV=1
19,1457	17,7005	15,3463	18,1655	18,4616	18,6697	17,1677	17,8787	17,5507	18,2558	18,2466	18,7923		-1,66724	0,394745	-1,04246	0,972844	0,616169	0,521362	881	2832	tr|Q6ZWQ5|Q6ZWQ5_MOUSE	1,54	7	1	1		18885	Sorting nexin 12 OS=Mus musculus OX=10090 GN=Snx12 PE=1 SV=1
19,1457	17,7005	14,5004	18,1655	18,4616	18,6697	14,6434	17,8787	17,5507	18,2558	18,2466	18,7923		-2,09016	0,398104	-2,30463	0,536082	0,616169	0,521362	881	2833	O70493|SNX12_MOUSE	1,54	7	1	1		19116	Sorting nexin-12 OS=Mus musculus OX=10090 GN=Snx12 PE=1 SV=1
19,1457	17,7005	14,9181	18,1655	18,4616	18,6697	14,9639	17,8787	17,5507	18,2558	18,2466	18,7923		-1,8813	0,397121	-2,14437	0,55299	0,616169	0,521362	881	2834	tr|Q3TGS7|Q3TGS7_MOUSE	1,54	7	1	1		19246	Sorting nexin 12 OS=Mus musculus OX=10090 GN=Snx12 PE=1 SV=1
19,1457	17,7005	15,5849	18,1655	18,4616	18,6697	14,3292	17,8787	17,5507	18,2558	18,2466	18,7923		-1,54793	0,392452	-2,46172	0,522324	0,616169	0,521362	881	2835	tr|Q3V2H3|Q3V2H3_MOUSE	1,54	6	1	1		19808	Sorting nexin 12 OS=Mus musculus OX=10090 GN=Snx12 PE=1 SV=1
21,895	20,9882	21,0951	21,4221	22,0526	22,2707	21,7715	21,8689	21,5069	22,1457	21,5777	22,0156		-0,182994	0,130334	-0,341424	0,984268	-0,0296049	0,0240994	697	1872	Q7TNV0|DEK_MOUSE	1,54	8	2	2		43159	Protein DEK OS=Mus musculus OX=10090 GN=Dek PE=1 SV=1
21,895	20,9882	21,0951	21,4221	22,0526	22,2707	21,7715	21,8689	21,5069	22,1457	21,5777	22,0156		-0,182994	0,130334	-0,341424	0,984268	-0,0296049	0,0240994	697	1882	tr|E9Q8Y1|E9Q8Y1_MOUSE	1,54	15	2	2		23048	DEK proto-oncogene (DNA binding) (Fragment) OS=Mus musculus OX=10090 GN=Dek PE=1 SV=1
21,895	20,9882	21,0951	21,4221	22,0526	22,2707	21,7715	21,8689	21,5069	22,1457	21,5777	22,0156		-0,182994	0,130334	-0,341424	0,984268	-0,0296049	0,0240994	697	1883	tr|D3YVJ6|D3YVJ6_MOUSE	1,54	12	2	2		29342	DEK proto-oncogene (DNA binding) (Fragment) OS=Mus musculus OX=10090 GN=Dek PE=1 SV=1
19,7828	18,6937	17,9258	17,2137	17,7073	18,8817	18,4536	18,3012	18,9345	18,8817	18,3962	18,4933		-1,66849	0,905458	0,082942	0,0450653	-0,463308	1,85657	913	2017	Q99LC5|ETFA_MOUSE	1,53	5	1	1		35009	Electron transfer flavoprotein subunit alpha  mitochondrial OS=Mus musculus OX=10090 GN=Etfa PE=1 SV=2
21,2933	20,3645	20,654	19,6258	20,5069	20,0951	20,5069	20,0156	20,1457	19,8787	19,4972	21,1269		-0,689026	0,371854	-0,0397177	0,0396669	0,299858	0,124192	400	880	Q9ESX5|DKC1_MOUSE	1,53	12	3	3	Deamidation (NQ)	57402	H/ACA ribonucleoprotein complex subunit DKC1 OS=Mus musculus OX=10090 GN=Dkc1 PE=1 SV=4
20,2419	17,5951	18,547	18,7796	19,3233	15,7349	19,624	19,0453	19,0795	19,9601	19,8097	20,1825		-0,255249	0,062795	1,80551	0,371432	0,476285	0,372484	986	2984	P09813|APOA2_MOUSE	1,51	10	1	1	Oxidation (M)	11309	Apolipoprotein A-II OS=Mus musculus OX=10090 GN=Apoa2 PE=1 SV=2
22,7098	22,2792	23,2125	23,119	22,4775	19,1874	22,8876	23,5404	22,895	22,8764	22,9477	23,3511		0,671267	1,03185	2,38155	0,535434	0,263673	0,492689	965	2378	P97814|PPIP1_MOUSE	1,51	3	1	1		47590	Proline-serine-threonine phosphatase-interacting protein 1 OS=Mus musculus OX=10090 GN=Pstpip1 PE=1 SV=1
22,7098	22,2792	23,2125	23,119	22,4775	19,1874	22,8876	23,5404	22,895	22,8764	22,9477	23,3511		0,671267	1,03185	2,38155	0,535434	0,263673	0,492689	965	2379	tr|A0A0R4J0P5|A0A0R4J0P5_MOUSE	1,51	3	1	1		47576	Proline-serine-threonine phosphatase-interacting protein 1 OS=Mus musculus OX=10090 GN=Pstpip1 PE=1 SV=1
19,3189	20,4476	20,002	18,7373	19,4736	19,2302	18,9686	18,5432	19,2787	19,9601	19,1307	15,3646		-0,513641	0,217449	-0,595997	0,868031	-2,37174	0,46737	900	1885	tr|G3UXL2|G3UXL2_MOUSE	1,51	3	1	1		34824	ribose-phosphate diphosphokinase OS=Mus musculus OX=10090 GN=Prps1l3 PE=3 SV=1
19,3189	20,4476	20,002	18,7373	19,4736	19,2302	18,9686	18,5432	19,2787	19,9601	19,1307	15,1162		-0,513641	0,217449	-0,595997	0,868031	-2,49594	0,462203	900	1886	Q9D7G0|PRPS1_MOUSE	1,51	3	1	1		34834	Ribose-phosphate pyrophosphokinase 1 OS=Mus musculus OX=10090 GN=Prps1 PE=1 SV=4
19,3189	20,4476	20,002	18,7373	19,4736	19,2302	18,9686	18,5432	19,2787	19,9601	19,1307	16,8698		-0,513641	0,217449	-0,595997	0,868031	-1,61915	0,517342	900	1887	tr|Q8C5R8|Q8C5R8_MOUSE	1,51	3	1	1		34820	ribose-phosphate diphosphokinase OS=Mus musculus OX=10090 GN=Prps1l1 PE=1 SV=1
20,5823	19,8469	20,417	21,5592	20,3752	20,7715	20,5823	20,7796	20,5165	20,1206	20,4576	21,2535		0,77347	0,428485	0,107597	0,170726	0,537001	0,455393	478	1735	P97825|JUPI1_MOUSE	1,5	32	3	3	"Deamidation (NQ);Phosphorylation (STY)"	16081	Jupiter microtubule associated homolog 1 OS=Mus musculus OX=10090 GN=Jpt1 PE=1 SV=3
22,1111	20,7715	20,1457	19,7586	20,6886	21,0088	20,3101	19,8682	19,7521	20,1079	19,8995	20,3321		-1,48917	0,779387	-0,759582	0,964737	0,185818	0,240112	1026	3063	tr|A2A547|A2A547_MOUSE	1,49	5	1	1		23248	Ribosomal protein L19 OS=Mus musculus OX=10090 GN=Rpl19 PE=1 SV=1
22,1111	20,7715	20,1457	19,7586	20,6886	21,0088	20,3101	19,8682	19,7521	20,1079	19,8995	20,3321		-1,48917	0,779387	-0,759582	0,964737	0,185818	0,240112	1026	3064	P84099|RL19_MOUSE	1,49	5	1	1		23466	Large ribosomal subunit protein eL19 OS=Mus musculus OX=10090 GN=Rpl19 PE=1 SV=1
19,3962	15,4609	14,6701	17,7273	16,3304	17,2232	17,4496	17,4656	17,2787	17,5951	17,8965	17,6382		-1,22985	0,17362	0,680851	0,573853	0,330462	0,607143	883	2642	Q9DD18|DTD1_MOUSE	1,48	8	1	1		23384	D-aminoacyl-tRNA deacylase 1 OS=Mus musculus OX=10090 GN=Dtd1 PE=1 SV=2
18,0743	15,6354	17,3321	13,4605	16,3373	18,1898	18,1507	17,6869	17,3145	17,9658	18,0372	18,2232		-1,45852	0,229853	0,655207	0,249145	0,490061	0,545447	945	2246	B2RWS6|EP300_MOUSE	1,47	1	1	1		263302	Histone acetyltransferase p300 OS=Mus musculus OX=10090 GN=Ep300 PE=1 SV=2
20,0951	21,5638	16,7806	20,343	19,8712	19,4775	21,3592	20,265	14,8287	21,4324	20,9672	19,0399		-2,26766	0,443332	1,13773	0,722371	1,87301	0,193369	1015	3002	P47811|MK14_MOUSE	1,47	2	1	1	Acetylation (N-term)	41287	Mitogen-activated protein kinase 14 OS=Mus musculus OX=10090 GN=Mapk14 PE=1 SV=3
20,0951	21,5638	15,0152	20,343	19,8712	19,4775	21,3592	20,265	14,8287	21,4324	20,9672	19,0399		-3,15035	0,429007	1,13773	0,722371	1,87301	0,193369	1015	3023	tr|A0A3B2WAZ7|A0A3B2WAZ7_MOUSE	1,47	18	1	1	Acetylation (N-term)	5794	Mitogen-activated protein kinase 14 OS=Mus musculus OX=10090 GN=Mapk14 PE=1 SV=1
20,0951	21,5638	14,2489	20,343	19,8712	19,4775	21,3592	20,265	14,8287	21,4324	20,9672	19,0399		-3,53352	0,424055	1,13773	0,722371	1,87301	0,193369	1015	3025	tr|B2KF34|B2KF34_MOUSE	1,47	4	1	1	Acetylation (N-term)	26284	mitogen-activated protein kinase (Fragment) OS=Mus musculus OX=10090 GN=Mapk14 PE=1 SV=2
20,0951	21,5638	15,6607	20,343	19,8712	19,4775	21,3592	20,265	14,8287	21,4324	20,9672	19,0399		-2,8276	0,433804	1,13773	0,722371	1,87301	0,193369	1015	3026	tr|A0A3B2WB60|A0A3B2WB60_MOUSE	1,47	3	1	1	Acetylation (N-term)	35303	mitogen-activated protein kinase OS=Mus musculus OX=10090 GN=Mapk14 PE=1 SV=1
15,2269	16,9431	17,6311	16,3735	17,6593	17,7471	14,8356	17,4893	16,4799	17,4656	18,1307	15,2856		0,91734	0,319294	-1,54073	0,436958	-0,26464	0,0571717	1121	3762	Q8C147|DOCK8_MOUSE	1,47	1	1	1		238976	Dedicator of cytokinesis protein 8 OS=Mus musculus OX=10090 GN=Dock8 PE=1 SV=4
20,9882	19,6903	20,9951	19,9601	21,8034	21,7098	20,85	20,0426	21,1457	21,265	21,3805	21,4221		0,13838	0,0540796	-1,31032	1,07461	0,195962	1,04515	330	943	Q9CWZ3|RBM8A_MOUSE	1,47	30	3	3	"Oxidation (M);Acetylation (N-term)"	19889	RNA-binding protein 8A OS=Mus musculus OX=10090 GN=Rbm8a PE=1 SV=4
19,9024	20,4067	20,6096	20,1946	20,8269	20,9951	20,5261	20,7715	20,8876	21,4425	21,1395	21,3156		0,247583	0,277785	-0,262149	0,657404	0,0624628	0,0705872	787	1776	Q8CHP5|PYM1_MOUSE	1,46	9	2	2		22690	Partner of Y14 and mago OS=Mus musculus OX=10090 GN=Pym1 PE=1 SV=2
20,5356	20,8034	20,6276	21,7265	20,6276	20,7634	21,3156	19,5564	20,4067	20,417	20,6364	20,0156		0,507506	0,333274	-0,259508	0,0988875	-0,0857887	0,0924675	507	1463	P14901|HMOX1_MOUSE	1,46	11	2	2	Acetylation (N-term)	32929	Heme oxygenase 1 OS=Mus musculus OX=10090 GN=Hmox1 PE=1 SV=1
22,1015	20,3857	22,3294	17,417	22,6186	21,5777	21,417	20,4576	22,1642	21,0224	22,2989	22,1301		-1,37043	0,186446	-1,16086	0,615004	0,621175	0,404101	39	197	Q91Z98|CHIL4_MOUSE	1,45	36	28	2	"Carbamidomethylation;Deamidation (NQ);Oxidation (M)"	44975	Chitinase-like protein 4 OS=Mus musculus OX=10090 GN=Chil4 PE=1 SV=2
22,9459	22,6051	23,087	23,1063	23,0275	22,6518	22,695	22,5938	23,1991	22,8932	22,6119	22,3484		0,321119	0,697601	-0,195292	0,37559	-0,565998	0,970013	287	748	P50516|VATA_MOUSE	1,45	15	5	5	"Carbamidomethylation;Deamidation (NQ)"	68326	V-type proton ATPase catalytic subunit A OS=Mus musculus OX=10090 GN=Atp6v1a PE=1 SV=2
18,1206	15,3538	17,6311	17,3408	18,5432	18,3056	17,4893	17,6523	17,3581	16,0036	17,3752	17,4972		0,748786	0,190938	-0,853608	1,56362	0,755318	0,417582	993	2965	tr|A2AEM2|A2AEM2_MOUSE	1,45	3	1	1	Carbamidomethylation	61240	Chloride channel CLIC-like protein 1 OS=Mus musculus OX=10090 GN=Clcc1 PE=1 SV=1
17,977	18,1556	18,3836	15,2769	19,2512	19,0129	18,3277	18,2922	18,7207	17,1556	18,3189	18,2372		-1,23607	0,292219	-0,822077	1,68189	0,339949	0,15075	1062	3240	tr|G5E883|G5E883_MOUSE	1,44	11	1	1		17673	Small nuclear ribonucleoprotein polypeptide A' OS=Mus musculus OX=10090 GN=Snrpa1 PE=1 SV=1
